Pros_No,married,own_home,household_size,income,age,zip_code
2906,1,1,4,175,59,22003
2907,1,1,3,35,70,8088
2908,0,1,1,60,79,22101
2909,0,1,1,90,65,19446
2910,0,1,1,75,81,19446
2911,0,1,1,35,68,21054
2912,0,1,4,90,62,8332
2913,1,1,5,35,49,8106
2914,1,1,4,40,53,21144
2915,0,1,6,35,56,20191
2916,1,1,4,35,49,8081
2917,1,1,5,75,54,22701
2918,1,1,5,35,52,22015
2919,1,1,2,135,72,22102
2920,1,1,4,35,63,19020
2921,1,1,2,35,85,20904
2922,0,1,6,110,67,8302
2923,1,1,3,130,64,21061
2924,0,1,2,35,33,20152
2925,1,1,2,40,57,8724
2926,1,1,2,155,67,22039
2927,0,1,5,50,44,18940
2928,1,0,1,35,40,22102
2929,0,1,2,35,48,8690
2930,0,1,2,115,41,22207
2931,1,1,2,35,84,20906
2932,0,1,2,35,58,23113
2933,0,1,1,35,86,21204
2934,0,1,1,35,85,19087
2935,0,1,1,40,40,21015
2936,1,1,6,40,60,8318
2937,1,1,4,35,47,8550
2938,0,1,5,95,56,21015
2939,0,1,3,35,71,8759
2940,1,1,2,35,51,8080
2941,1,1,1,35,44,8205
2942,1,1,3,35,53,22405
2943,1,1,4,35,56,19096
2944,0,1,1,35,24,21012
2945,1,1,3,145,52,20170
2946,1,1,4,80,52,22152
2947,0,1,2,35,67,19114
2948,1,0,1,35,37,21093
2949,1,1,2,35,43,8021
2950,1,1,2,35,75,18940
2951,0,1,2,35,35,22193
2952,1,1,2,65,49,20910
2953,0,1,6,175,64,21784
2954,1,1,2,55,34,21236
2955,1,1,5,170,48,8691
2956,1,1,5,150,50,20904
2957,1,1,5,175,46,8691
2958,1,1,3,35,34,20876
2959,1,1,2,105,54,22039
2960,0,1,3,175,52,20744
2961,1,1,2,35,42,21701
2962,0,0,1,35,43,22046
2963,1,1,3,35,58,20112
2964,1,1,5,35,50,22204
2965,1,1,2,35,39,8107
2966,1,1,3,130,61,23229
2967,1,1,3,35,45,18966
2968,0,1,5,35,50,8085
2969,1,1,3,35,56,8057
2970,1,1,4,35,54,18966
2971,1,1,3,70,67,20165
2972,1,1,3,35,68,8088
2973,1,1,3,35,68,21797
2974,0,1,1,100,69,21403
2975,1,1,1,175,57,22066
2976,1,1,3,175,64,20191
2977,0,1,2,35,67,8060
2978,1,1,3,80,61,20817
2979,0,1,1,85,78,19047
2980,1,1,2,45,37,21029
2981,0,1,3,35,35,20882
2982,0,1,1,35,87,20817
2983,1,1,6,85,48,8540
2984,1,1,1,55,47,20740
2985,1,0,2,125,44,20180
2986,1,1,2,145,42,21401
2987,1,1,3,175,58,20850
2988,0,1,6,130,50,19002
2989,0,1,2,45,28,20705
2990,1,1,4,90,50,20705
2991,0,1,4,40,57,19114
2992,1,1,3,60,53,19114
2993,1,0,3,45,33,18901
2994,1,1,3,35,71,19111
2995,1,1,1,35,69,20783
2996,1,1,3,100,65,20147
2997,1,1,2,175,57,8724
2998,1,1,3,35,62,23233
2999,0,1,3,75,53,21117
3000,0,1,2,35,61,20817
3001,0,1,5,115,66,20180
3002,0,1,4,65,59,19083
3003,1,1,3,35,29,21074
3004,1,1,3,35,46,21228
3005,0,1,2,35,36,8003
3006,0,1,1,125,43,21042
3007,1,1,4,35,48,8226
3008,1,1,1,35,48,22901
3009,1,1,2,35,50,21157
3010,1,1,4,135,38,20815
3011,1,1,4,35,51,22309
3012,1,1,1,140,70,8221
3013,0,1,3,115,45,21228
3014,0,0,1,35,55,22193
3015,1,1,4,70,35,8201
3016,1,1,4,50,49,20874
3017,1,1,3,170,78,19002
3018,1,1,1,45,53,21230
3019,0,1,1,35,58,20120
3020,0,1,3,110,49,22206
3021,1,1,2,35,68,19002
3022,1,1,4,35,44,20814
3023,1,1,2,175,64,20906
3024,1,1,4,70,60,21042
3025,1,1,2,90,63,20817
3026,1,1,2,35,70,8048
3027,1,1,2,60,52,20016
3028,1,1,2,35,78,8031
3029,1,1,2,70,51,20132
3030,1,1,2,70,31,22602
3031,0,1,1,35,36,20777
3032,1,1,3,50,64,8759
3033,0,1,2,90,64,22033
3034,0,1,2,130,63,20190
3035,0,1,3,35,74,19111
3036,1,1,6,75,36,20136
3037,0,1,2,175,53,22554
3038,1,1,4,175,49,8055
3039,0,1,3,175,58,18966
3040,0,1,3,110,46,20720
3041,1,1,1,115,42,22030
3042,1,1,5,175,38,7728
3043,1,1,2,35,58,8527
3044,1,1,2,75,50,21774
3045,1,1,3,35,67,22015
3046,1,1,4,60,52,20852
3047,1,1,3,35,39,19006
3048,1,1,4,60,58,19038
3049,0,1,1,55,51,23229
3050,0,1,4,175,46,8062
3051,1,1,5,35,41,20723
3052,0,1,3,35,52,20770
3053,1,1,2,85,57,21144
3054,1,1,4,35,76,8873
3055,1,1,5,55,54,20814
3056,0,1,4,40,58,22042
3057,1,1,2,175,58,20854
3058,0,1,3,35,58,22152
3059,1,1,3,35,44,21104
3060,1,1,3,175,49,19067
3061,1,1,1,90,67,21044
3062,1,1,3,35,53,8057
3063,1,1,3,35,46,20832
3064,1,1,2,175,47,20187
3065,1,1,4,50,55,7728
3066,0,1,3,35,63,22192
3067,0,1,3,130,50,22015
3068,1,1,6,60,41,19087
3069,1,1,1,60,76,22308
3070,0,1,1,35,85,8759
3071,0,1,4,35,67,20882
3072,1,1,5,45,42,21044
3073,1,1,4,40,44,22193
3074,0,1,3,85,57,8088
3075,0,1,4,100,58,21131
3076,1,1,2,35,45,22405
3077,1,1,2,35,54,19116
3078,1,0,2,35,32,21228
3079,1,1,4,35,48,21784
3080,1,1,5,70,68,20155
3081,0,1,2,80,54,8060
3082,1,1,6,35,47,20910
3083,0,1,1,40,55,20852
3084,1,1,5,50,59,21401
3085,0,0,1,50,35,8648
3086,1,1,1,110,53,19128
3087,0,1,1,110,47,22312
3088,1,1,3,40,43,22901
3089,1,1,6,35,57,21774
3090,1,1,4,100,61,19067
3091,1,1,5,60,41,23233
3092,1,1,4,35,46,8520
3093,0,1,2,35,60,20136
3094,1,0,5,35,41,22901
3095,0,1,2,105,52,8054
3096,0,1,2,175,74,22066
3097,1,1,6,40,35,20877
3098,1,1,3,50,46,22192
3099,1,1,4,120,57,22180
3100,1,1,1,35,50,21210
3101,0,1,3,35,42,21014
3102,1,0,1,35,43,20755
3103,0,1,2,45,51,20015
3104,0,1,4,35,42,21208
3105,0,1,1,35,85,21234
3106,1,1,3,135,41,18940
3107,1,1,2,35,79,21234
3108,0,1,2,60,72,22306
3109,1,1,2,80,59,8003
3110,1,1,2,35,57,20165
3111,0,1,5,35,58,8046
3112,1,1,3,70,60,20879
3113,1,1,3,80,67,8406
3114,1,1,2,55,59,8723
3115,1,1,2,35,47,20853
3116,1,1,6,35,55,20854
3117,1,1,4,170,50,19067
3118,0,1,1,40,58,19147
3119,0,1,3,70,76,21030
3120,1,1,1,45,62,21210
3121,0,1,4,35,57,18966
3122,1,1,5,35,79,20815
3123,1,1,5,35,41,23233
3124,1,1,4,140,62,18940
3125,1,1,1,35,41,23233
3126,1,1,3,175,54,8816
3127,0,1,3,175,49,20874
3128,0,1,3,75,57,20147
3129,0,1,4,40,48,20817
3130,1,0,1,35,36,22206
3131,1,1,1,70,65,21117
3132,1,1,3,105,75,20171
3133,0,1,5,40,67,21286
3134,1,1,2,95,43,22124
3135,1,0,1,50,50,8361
3136,1,1,2,175,54,20170
3137,1,1,3,35,48,19067
3138,1,1,1,135,41,20171
3139,0,1,5,90,57,20720
3140,1,1,3,35,33,21784
3141,1,1,4,75,67,22046
3142,1,1,3,45,50,8043
3143,1,1,4,50,40,22030
3144,1,1,5,50,52,21784
3145,1,1,2,75,73,20904
3146,1,1,2,35,57,8048
3147,1,1,4,55,63,22066
3148,0,1,2,35,48,22901
3149,0,1,3,75,57,22204
3150,1,1,3,110,64,8619
3151,1,1,2,35,32,20175
3152,0,0,5,55,52,21114
3153,1,1,2,70,66,22041
3154,1,1,4,35,53,20854
3155,1,1,2,35,63,8527
3156,0,1,3,35,51,21228
3157,1,1,4,130,43,8520
3158,0,1,2,50,57,22201
3159,0,1,3,35,63,21212
3160,0,1,2,35,76,8226
3161,0,0,3,35,42,8068
3162,1,1,1,35,49,20715
3163,0,1,4,35,46,18901
3164,1,1,3,40,53,22042
3165,1,1,3,35,43,8816
3166,1,1,2,35,60,8318
3167,1,1,3,35,73,23229
3168,1,1,4,175,58,22101
3169,1,1,3,55,39,8068
3170,1,1,1,35,55,22043
3171,1,1,1,100,73,8540
3172,1,1,2,135,63,22205
3173,1,1,2,175,69,21218
3174,0,1,3,175,63,22308
3175,0,1,2,65,38,21030
3176,1,1,3,70,76,20901
3177,1,1,3,130,52,8033
3178,0,1,2,65,60,20854
3179,1,1,3,35,46,8628
3180,0,1,3,90,60,19067
3181,0,1,2,70,49,21230
3182,0,1,2,35,50,20175
3183,0,1,4,35,50,22030
3184,1,1,1,95,54,22314
3185,1,1,3,35,74,19106
3186,1,0,1,35,63,8087
3187,0,1,2,175,57,21044
3188,1,1,4,35,51,8077
3189,0,0,1,85,80,22901
3190,0,0,1,35,59,8690
3191,1,0,2,35,35,8036
3192,1,1,2,175,38,22044
3193,0,0,1,35,49,8520
3194,1,1,4,170,54,8055
3195,1,1,4,35,56,19114
3196,1,1,4,35,52,21144
3197,1,1,3,140,49,20191
3198,0,1,3,35,70,20854
3199,0,1,3,85,62,21236
3200,0,1,1,90,75,8205
3201,1,1,2,115,38,22003
3202,0,1,4,35,36,20147
3203,1,1,3,85,44,22066
3204,1,1,5,35,35,21158
3205,1,1,7,35,38,19067
3206,0,1,7,135,38,21136
3207,0,1,2,45,57,22405
3208,1,1,2,35,35,23233
3209,1,1,3,50,38,8003
3210,1,0,1,35,43,20910
3211,1,1,5,35,57,20818
3212,1,1,3,40,77,20705
3213,0,1,5,175,49,20197
3214,0,1,2,110,60,20814
3215,0,0,1,35,37,22302
3216,0,1,1,35,78,21146
3217,0,1,2,130,51,8210
3218,0,0,1,105,57,20850
3219,0,1,6,40,67,21701
3220,1,1,2,175,51,22124
3221,0,1,2,45,28,21075
3222,1,1,2,35,63,22308
3223,0,1,4,55,66,21037
3224,0,1,2,35,54,8007
3225,1,1,4,35,45,8724
3226,1,1,4,35,42,8055
3227,1,1,7,35,45,21157
3228,1,1,4,100,43,23233
3229,0,1,5,35,51,22015
3230,1,1,4,90,39,21036
3231,1,1,4,45,60,20164
3232,1,1,5,60,66,22153
3233,0,1,2,140,46,21046
3234,1,1,2,70,50,19119
3235,1,1,1,90,37,8234
3236,1,1,2,135,48,23113
3237,1,1,1,35,48,20901
3238,1,1,5,70,61,23233
3239,1,1,2,55,46,21210
3240,1,1,2,35,46,7728
3241,1,1,4,35,46,22042
3242,1,1,2,165,77,21212
3243,1,1,3,40,75,19002
3244,0,1,1,35,80,22901
3245,1,1,4,35,59,21113
3246,1,0,1,35,78,21403
3247,0,1,3,40,53,22554
3248,0,1,5,55,56,19006
3249,0,1,2,35,59,21771
3250,1,1,3,175,41,18901
3251,0,1,1,115,62,8721
3252,1,1,3,70,54,21212
3253,0,1,6,75,66,8723
3254,1,1,2,35,55,8080
3255,0,1,2,155,50,21212
3256,0,1,1,65,39,20003
3257,1,0,4,35,45,8075
3258,1,0,4,35,44,21048
3259,1,1,5,35,58,20833
3260,1,1,1,105,56,20715
3261,1,1,2,35,62,19096
3262,1,1,5,75,54,22043
3263,1,1,2,105,76,8077
3264,0,1,3,120,36,23229
3265,1,1,4,150,58,8055
3266,1,1,3,35,50,19020
3267,1,0,2,35,71,23185
3268,1,1,2,95,61,20007
3269,1,1,3,55,58,18940
3270,0,1,1,90,61,20175
3271,1,1,2,35,42,8077
3272,0,0,2,175,80,20112
3273,0,1,2,35,61,19067
3274,0,1,4,35,44,22205
3275,0,1,4,45,61,8816
3276,1,1,1,70,51,22015
3277,0,1,2,35,60,20724
3278,0,1,3,75,52,20833
3279,0,1,1,35,54,19114
3280,1,1,5,35,42,20176
3281,0,0,2,100,80,22903
3282,0,0,2,175,35,22046
3283,1,1,2,110,64,20814
3284,0,0,1,35,36,8648
3285,0,1,4,175,55,20007
3286,0,1,2,35,47,20817
3287,1,1,2,175,45,21208
3288,0,1,3,35,48,8054
3289,0,1,3,80,50,23233
3290,0,1,2,45,45,8037
3291,0,0,2,120,47,19067
3292,0,1,4,35,33,22314
3293,1,1,5,100,39,20152
3294,1,1,2,35,47,22204
3295,1,1,7,50,55,22152
3296,0,1,2,105,34,22003
3297,1,1,2,90,46,22314
3298,1,1,2,35,79,22207
3299,1,1,2,55,63,8065
3300,0,1,1,35,51,19083
3301,1,1,3,35,45,21046
3302,1,1,3,35,40,21030
3303,1,1,2,35,59,21784
3304,0,1,2,130,62,21212
3305,1,1,3,80,55,20878
3306,1,1,4,65,50,22066
3307,0,1,2,130,80,20906
3308,0,1,4,40,71,19006
3309,0,1,1,35,63,21048
3310,0,1,5,35,53,19002
3311,1,1,2,60,68,21157
3312,1,1,3,35,80,18901
3313,1,1,4,60,44,21117
3314,0,0,1,35,27,20170
3315,1,1,1,35,58,20191
3316,0,1,2,35,34,8003
3317,0,1,3,70,60,20191
3318,1,1,4,35,49,21146
3319,1,1,2,35,38,20901
3320,1,1,2,65,45,19128
3321,1,1,2,115,72,21042
3322,1,1,1,35,45,20187
3323,1,1,4,35,43,8088
3324,1,1,2,175,59,20110
3325,1,0,3,35,42,22046
3326,1,1,1,50,60,21044
3327,1,1,3,175,45,23229
3328,0,1,3,105,56,22003
3329,0,1,3,35,44,21060
3330,0,0,1,35,36,22201
3331,0,0,1,35,34,22201
3332,1,1,2,175,53,22315
3333,0,1,2,80,49,22101
3334,1,1,4,130,50,21122
3335,0,1,2,35,57,8022
3336,1,1,3,135,39,20191
3337,0,0,3,90,35,20132
3338,0,1,1,80,48,19006
3339,1,1,3,165,52,8080
3340,0,1,3,60,37,20152
3341,1,0,4,115,41,22015
3342,0,1,4,35,36,8036
3343,1,1,3,35,56,21042
3344,1,1,3,35,54,22204
3345,1,1,3,175,63,22039
3346,0,1,5,35,52,21093
3347,1,1,2,35,46,8215
3348,1,1,3,175,54,8055
3349,1,1,4,35,73,8723
3350,1,1,2,175,54,21158
3351,0,1,2,35,47,8009
3352,1,1,3,150,80,8053
3353,0,1,3,120,55,22044
3354,0,1,1,40,52,22407
3355,1,0,2,45,77,21286
3356,0,1,2,35,33,22301
3357,1,1,2,175,72,23185
3358,0,1,1,35,44,22203
3359,1,1,2,95,70,19010
3360,1,1,4,75,65,22201
3361,0,1,5,90,53,22314
3362,1,1,4,105,44,19002
3363,0,1,4,35,42,8060
3364,1,1,2,35,69,21015
3365,0,1,1,50,35,8002
3366,1,1,3,75,58,20855
3367,1,0,1,35,31,22204
3368,0,1,4,135,79,18901
3369,1,1,4,130,59,20879
3370,1,1,1,175,46,20180
3371,1,0,1,35,61,22901
3372,0,1,3,60,66,21029
3373,1,1,4,45,43,21163
3374,1,1,1,35,39,22180
3375,1,1,4,35,39,8053
3376,1,1,4,35,41,8724
3377,1,1,4,35,55,8690
3378,1,1,2,35,59,8046
3379,0,1,3,140,60,20759
3380,1,0,3,35,45,8360
3381,0,1,4,35,46,22202
3382,1,1,3,95,31,20817
3383,0,1,2,80,33,21157
3384,1,1,5,100,47,21236
3385,1,1,3,35,60,20120
3386,1,1,1,35,49,19067
3387,1,1,4,35,44,19083
3388,1,1,2,175,49,18901
3389,1,1,3,35,43,21286
3390,1,1,4,50,59,19038
3391,1,1,1,35,79,20814
3392,1,1,3,175,56,20815
3393,1,1,2,175,47,21093
3394,0,1,1,35,48,21158
3395,1,0,1,45,28,22903
3396,1,1,1,35,78,8060
3397,1,1,6,110,46,8210
3398,1,1,2,35,40,22310
3399,0,1,4,110,45,8003
3400,1,1,3,85,56,8873
3401,1,1,3,175,44,21042
3402,1,1,6,35,69,18901
3403,0,1,3,130,80,20007
3404,1,1,2,35,36,20165
3405,1,1,2,45,45,22124
3406,1,1,3,35,53,23229
3407,0,1,2,115,58,22314
3408,0,1,1,145,47,23233
3409,1,1,3,155,35,18940
3410,1,1,3,50,58,20015
3411,0,1,5,65,38,22630
3412,1,1,3,35,55,20008
3413,1,1,2,35,52,20817
3414,0,1,1,35,63,20009
3415,0,1,2,40,87,22205
3416,0,0,1,75,42,20191
3417,0,1,1,105,90,21210
3418,1,1,3,35,57,20176
3419,1,1,3,120,54,22314
3420,0,1,4,35,43,20832
3421,0,1,2,160,42,22026
3422,1,1,4,105,72,20882
3423,1,1,6,80,43,22153
3424,1,1,3,50,38,8060
3425,1,1,2,90,54,21054
3426,1,1,1,90,56,22903
3427,1,1,3,70,66,20008
3428,1,1,2,70,55,8648
3429,0,1,3,35,69,20906
3430,0,1,3,65,46,19446
3431,0,1,5,35,63,21738
3432,0,1,2,175,51,22207
3433,1,1,5,35,45,8648
3434,1,1,2,35,52,20164
3435,1,1,3,100,48,21029
3436,1,1,3,35,36,22911
3437,1,1,2,175,55,20833
3438,0,1,2,80,79,22180
3439,0,1,3,35,85,19053
3440,1,1,3,140,60,21146
3441,1,1,3,55,63,20817
3442,1,1,2,70,60,20850
3443,0,1,4,40,53,8550
3444,0,1,1,35,61,22201
3445,1,1,3,80,53,21401
3446,1,1,1,120,52,20016
3447,0,1,2,40,70,8055
3448,1,1,4,35,45,20833
3449,1,1,2,35,61,21015
3450,1,1,3,35,58,20016
3451,0,1,2,35,47,20740
3452,1,1,2,145,45,22102
3453,1,1,5,175,52,19053
3454,0,1,3,40,58,8610
3455,1,1,2,45,38,8540
3456,0,1,3,45,47,8724
3457,1,1,3,80,41,20191
3458,0,1,3,155,53,21015
3459,1,1,1,145,42,20191
3460,1,1,4,100,44,21093
3461,1,1,4,175,40,8648
3462,0,1,2,35,42,21208
3463,1,1,2,55,56,8052
3464,1,1,4,80,52,8648
3465,0,0,1,40,87,21228
3466,0,1,3,175,42,20112
3467,1,1,2,175,50,8034
3468,1,1,3,35,61,23233
3469,0,1,2,100,47,20854
3470,1,1,3,35,56,20164
3471,1,1,4,35,47,20170
3472,1,1,5,35,46,21244
3473,1,1,1,105,53,20165
3474,0,1,1,175,50,18940
3475,1,1,2,35,58,8753
3476,1,1,2,45,80,22101
3477,1,0,1,35,62,8527
3478,1,1,4,40,47,21234
3479,1,1,3,35,35,22903
3480,1,1,6,35,48,8054
3481,1,1,3,135,63,8534
3482,0,0,2,175,55,19103
3483,0,1,2,45,59,21042
3484,1,1,4,55,44,8210
3485,1,1,3,95,53,22015
3486,1,1,5,40,40,19083
3487,0,1,1,85,59,22192
3488,1,1,3,75,63,18901
3489,0,1,5,35,42,8620
3490,0,1,1,40,87,20782
3491,1,1,6,160,53,20906
3492,0,0,1,35,87,22701
3493,0,1,4,55,55,21209
3494,0,1,1,35,34,20007
3495,1,1,2,120,85,8753
3496,1,1,2,35,52,22201
3497,0,1,1,40,43,21401
3498,1,1,2,35,58,20715
3499,1,1,3,35,54,21144
3500,1,1,4,125,42,21117
3501,1,1,3,145,51,8330
3502,1,1,3,35,61,19046
3503,0,1,1,70,75,8332
3504,1,1,1,35,69,8054
3505,0,1,2,60,44,21114
3506,0,1,3,50,35,8016
3507,1,1,3,35,53,8075
3508,0,1,4,35,49,19087
3509,0,1,4,90,72,20744
3510,0,0,1,45,87,8540
3511,0,1,3,35,41,22310
3512,1,1,4,35,77,21701
3513,0,1,1,50,49,22901
3514,0,1,2,95,39,21122
3515,0,1,2,50,88,22901
3516,1,1,5,35,50,22901
3517,1,1,2,45,78,8221
3518,1,0,5,70,71,21784
3519,1,0,3,75,41,20008
3520,0,1,1,35,76,20016
3521,1,1,3,65,52,20723
3522,1,1,2,80,85,22102
3523,1,1,4,135,50,22152
3524,0,1,3,35,40,22180
3525,1,1,3,140,41,21076
3526,1,1,3,35,59,23185
3527,1,1,2,95,78,18901
3528,1,1,3,175,51,22003
3529,1,1,2,50,30,20850
3530,0,1,3,35,61,8873
3531,1,1,3,35,64,22101
3532,0,1,4,35,59,20723
3533,1,1,3,35,62,8619
3534,1,1,3,35,62,20854
3535,0,1,3,35,44,21114
3536,0,1,2,35,80,19130
3537,1,1,5,70,53,22181
3538,0,1,2,35,54,19002
3539,0,1,3,100,46,21030
3540,1,1,2,35,34,23233
3541,1,1,2,45,62,19067
3542,1,1,2,35,78,8757
3543,1,1,4,35,65,22205
3544,1,1,2,35,46,8060
3545,1,1,4,35,38,20175
3546,1,1,6,35,29,8050
3547,0,1,3,70,48,19046
3548,1,1,2,35,46,20191
3549,1,1,3,35,52,21014
3550,0,0,1,35,77,22901
3551,0,1,4,100,38,8619
3552,1,1,5,175,43,8648
3553,0,1,2,65,50,22312
3554,1,1,6,35,44,21236
3555,1,1,2,35,85,22315
3556,0,1,2,35,51,20715
3557,1,1,1,70,60,20147
3558,0,1,2,35,46,8360
3559,1,1,2,35,49,23229
3560,1,1,1,175,70,22003
3561,0,1,3,35,34,8009
3562,0,1,4,105,42,22407
3563,1,1,1,70,75,22407
3564,1,1,1,35,46,19147
3565,1,1,3,35,76,20906
3566,1,1,2,155,52,19010
3567,1,1,1,35,54,20850
3568,1,1,2,35,25,8086
3569,1,1,4,40,67,21702
3570,0,1,5,40,58,8721
3571,1,1,5,35,57,21046
3572,1,1,1,35,54,22182
3573,0,1,2,35,56,8648
3574,1,1,1,70,60,22201
3575,1,1,3,170,70,20171
3576,1,1,2,170,43,19083
3577,1,1,1,35,50,21401
3578,0,1,3,35,48,8053
3579,1,1,2,35,53,18901
3580,1,1,3,35,62,22101
3581,0,1,4,35,56,8057
3582,0,1,2,35,63,21014
3583,0,1,1,35,78,22101
3584,0,1,1,155,57,22044
3585,0,1,2,55,47,21208
3586,1,1,2,35,58,20910
3587,1,1,1,90,40,8540
3588,1,1,2,35,44,8690
3589,1,1,6,35,46,21122
3590,0,1,3,100,61,21228
3591,0,1,2,70,37,19111
3592,0,1,1,100,44,20002
3593,1,1,3,65,45,19083
3594,0,1,3,120,44,20904
3595,0,1,4,35,59,19152
3596,0,1,1,55,53,22182
3597,1,1,2,35,62,22030
3598,1,1,5,175,56,20815
3599,1,1,2,80,41,21236
3600,0,0,1,35,77,21204
3601,0,1,3,35,69,22042
3602,1,1,5,35,41,20015
3603,1,1,4,60,64,21014
3604,1,1,2,90,78,18940
3605,0,1,1,35,46,22079
3606,1,1,4,115,49,21015
3607,1,1,4,45,36,20112
3608,0,1,2,105,77,8534
3609,0,0,3,35,36,8234
3610,0,1,2,35,66,21701
3611,1,1,3,55,52,21146
3612,0,1,4,40,58,21212
3613,1,1,2,85,58,18940
3614,1,1,3,50,42,21042
3615,0,1,3,125,72,22152
3616,1,1,4,145,58,21131
3617,0,1,1,35,78,8065
3618,1,1,4,45,52,22191
3619,1,1,4,175,51,23185
3620,1,1,2,35,68,8204
3621,1,1,2,85,33,18966
3622,1,1,2,50,45,20833
3623,0,0,1,45,52,8030
3624,0,1,2,100,58,20147
3625,1,1,5,35,45,19047
3626,0,1,2,45,73,8753
3627,1,0,5,35,40,20112
3628,1,1,2,65,59,19067
3629,1,1,1,85,54,21403
3630,0,1,1,100,45,21136
3631,1,0,1,50,42,22032
3632,1,1,2,35,49,8550
3633,1,1,1,55,67,22192
3634,1,1,3,160,71,20816
3635,1,1,1,175,62,22030
3636,0,1,8,35,50,22903
3637,1,1,3,40,53,19006
3638,1,1,4,175,44,21015
3639,1,1,3,35,56,19130
3640,1,1,4,35,51,20816
3641,0,1,2,50,41,22124
3642,1,0,1,40,34,22407
3643,1,1,4,45,64,21236
3644,0,1,1,35,31,22308
3645,0,1,5,70,42,8610
3646,0,0,2,45,56,21403
3647,1,1,3,55,54,21108
3648,1,1,3,55,59,22201
3649,1,1,2,70,41,8302
3650,1,0,3,35,61,22401
3651,1,1,3,45,58,21108
3652,1,1,6,175,48,22192
3653,1,1,2,65,44,21093
3654,1,1,2,130,76,22209
3655,1,1,5,155,55,22153
3656,0,1,2,55,63,20115
3657,1,1,1,65,37,19152
3658,0,1,3,115,33,8534
3659,1,0,2,35,59,7728
3660,1,1,4,175,57,22046
3661,0,1,3,75,64,22309
3662,1,1,3,35,53,19046
3663,1,1,2,35,70,8033
3664,1,1,3,175,55,18966
3665,1,1,4,35,74,8205
3666,1,1,3,65,44,21771
3667,0,1,3,110,45,22205
3668,1,1,2,60,58,20832
3669,0,1,3,60,69,21228
3670,1,1,3,35,47,20817
3671,0,1,2,75,54,22903
3672,1,1,3,175,66,21114
3673,1,1,2,165,66,22903
3674,0,1,2,95,38,8088
3675,0,1,3,35,59,7726
3676,0,1,2,80,39,20007
3677,1,1,4,45,58,8055
3678,1,1,2,35,37,8226
3679,0,1,2,35,62,8302
3680,1,1,1,175,50,22315
3681,1,1,5,175,73,22031
3682,0,1,4,40,46,21784
3683,1,1,3,35,60,22554
3684,1,1,5,35,63,8527
3685,1,1,1,35,63,22043
3686,1,1,6,125,36,20878
3687,1,1,3,45,62,8033
3688,0,1,3,35,45,21114
3689,1,1,4,35,75,21771
3690,1,1,1,35,42,19038
3691,1,0,2,60,78,8085
3692,0,0,1,45,80,19047
3693,0,1,2,35,68,22311
3694,0,1,4,85,52,19096
3695,1,0,3,50,45,20170
3696,1,1,2,175,50,20136
3697,1,1,2,50,66,21048
3698,0,1,6,150,50,21401
3699,1,1,4,55,76,20016
3700,0,1,1,35,42,20170
3701,0,1,4,65,40,22903
3702,0,1,3,35,46,22311
3703,0,1,2,35,35,21104
3704,1,1,1,35,47,21212
3705,1,1,2,70,76,22903
3706,0,0,1,80,54,22306
3707,1,1,3,35,42,8060
3708,0,1,1,35,51,8648
3709,1,1,4,35,53,20854
3710,1,1,1,75,44,8221
3711,1,1,3,35,51,8361
3712,0,1,2,35,65,8648
3713,1,1,2,60,69,8037
3714,0,1,2,45,42,22041
3715,1,1,2,80,37,20794
3716,0,1,1,35,70,23185
3717,1,1,3,175,56,20910
3718,1,1,2,50,68,8015
3719,1,1,1,35,42,20815
3720,1,1,4,40,51,22554
3721,0,1,5,35,52,21157
3722,0,1,3,35,59,22903
3723,1,0,5,35,40,20121
3724,1,1,6,175,50,21074
3725,1,1,1,35,25,19027
3726,1,1,3,35,56,22206
3727,1,1,4,80,54,8077
3728,0,1,2,85,55,8619
3729,1,1,3,100,54,8012
3730,1,1,3,35,37,22901
3731,1,1,3,40,44,8731
3732,1,1,2,35,35,22206
3733,1,1,5,55,41,8043
3734,1,1,4,35,64,8619
3735,1,1,2,100,45,21074
3736,1,1,2,85,62,22044
3737,1,1,2,55,63,23113
3738,1,1,4,35,46,20853
3739,1,1,2,35,73,19067
3740,0,1,1,35,52,22308
3741,0,1,4,90,48,21113
3742,1,1,1,35,57,8080
3743,1,1,3,35,58,20876
3744,0,1,3,35,39,20015
3745,1,1,2,175,50,22192
3746,1,1,4,40,51,8057
3747,1,1,5,35,57,21042
3748,0,1,1,50,70,22310
3749,1,1,3,35,45,8065
3750,0,1,2,60,58,22903
3751,1,1,5,80,53,18901
3752,1,1,1,90,52,21035
3753,1,1,4,35,61,21074
3754,1,1,4,110,58,21218
3755,1,1,2,175,62,20115
3756,1,1,1,35,56,20874
3757,1,1,2,35,65,22181
3758,1,1,5,40,45,19087
3759,0,0,1,45,40,20009
3760,1,1,3,145,60,19010
3761,1,1,5,35,44,8648
3762,0,1,4,135,36,19002
3763,1,1,3,35,49,7728
3764,0,1,2,40,81,22031
3765,1,1,1,35,37,19067
3766,1,1,3,175,50,22027
3767,1,1,4,35,45,21012
3768,1,1,3,175,67,22046
3769,0,1,3,35,70,22314
3770,1,1,2,40,76,8081
3771,1,1,3,55,51,8753
3772,0,1,2,35,32,22903
3773,1,1,4,120,63,8724
3774,1,1,6,55,53,22193
3775,1,1,1,35,42,8081
3776,0,1,1,35,43,19038
3777,0,1,4,80,41,20861
3778,0,1,5,160,64,19010
